Circuit,Error_Count,Error_Probability,max_Absolute_error,min_Absolute_error,Standard_deviation,Hamming_distance,Mean_Absolute_error,Mean_Square_error,Mean_Relative_error,Median_Absolute_error,Mode_Absolute_error
Gaussian_Config1_Approx_100_10_8bit_A_cir16,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_A_cir9,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_8bit_A_cir16,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_A_cir0,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_10_8bit_B_cir10,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_10_8bit_C_cir19,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_8bit_A_cir10,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_B_cir11,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_B_cir3,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_8bit_B_cir9,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_10_10_SL_8bit_B_cir4,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_A_cir18,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_A_cir3,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_A_cir12,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_B_cir15,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_A_cir5,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_8bit_B_cir11,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_10_8bit_A_cir16,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_A_cir7,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_A_cir2,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_8bit_B_cir8,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_A_cir15,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_B_cir2,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_8bit_B_cir5,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_B_cir8,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_B_cir1,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_8bit_A_cir8,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_8bit_A_cir7,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_10_10_SL_8bit_B_cir5,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_A_cir19,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_B_cir17,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_A_cir14,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_10_8bit_A_cir11,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config1_Approx_100_8bit_B_cir0,3,0.01171875,1,0,0.0663327700442262,6,0.00537109375,0.00441169738769531,0.00537109375,0,0
Gaussian_Config4_Approx_100_8bit_C_cir11,4,0.015625,0.015625,0,0.00194160203807699,4,0.000244140625,3.814697265625e-06,0.000244140625,0,0
Gaussian_Config4_Approx_100_8bit_B_cir1,4,0.015625,0.015625,0,0.00194160203807699,5,0.000244140625,3.814697265625e-06,0.000244140625,0,0
