Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir7,17.1,69.927,721
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir16,17.442,55.77,728
Gaussian_Config4_Approx_100_10_7bit_C_cir5,17.442,84.644,555
Gaussian_Config4_Approx_100_10_7bit_A_cir16,18.126,44.757,964
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir2,18.126,58.491,646
Gaussian_Config4_Approx_100_7bit_B_cir0,18.126,64.496,668
Gaussian_Config4_Approx_100_10_7bit_C_cir1,18.126,107.812,666
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir5,18.468,81.933,705
Gaussian_Config4_Approx_10_7bit_B_cir16,18.468,83.017,968
Gaussian_Config4_Approx_100_10_7bit_A_cir0,18.468,92.841,686
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir15,18.468,119.334,541
Gaussian_Config4_Approx_10_7bit_C_cir12,18.81,43.885,848
Gaussian_Config4_Approx_100_10_7bit_A_cir15,18.81,50.458,646
Gaussian_Config4_Approx_10_7bit_C_cir16,18.81,51.993,996
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir9,18.81,55.062,709
Gaussian_Config4_Approx_100_10_7bit_A_cir1,18.81,64.959,742
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir4,18.81,104.632,634
Gaussian_Config4_Approx_100_10_7bit_C_cir14,18.81,140.231,580
Gaussian_Config4_Approx_100_10_7bit_B_cir2,19.152,45.654,699
Gaussian_Config4_Approx_100_10_7bit_A_cir4,19.152,50.57,627
Gaussian_Config4_Approx_100_10_7bit_C_cir0,19.152,88.898,624
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir0,19.152,95.823,701
Gaussian_Config4_Approx_100_10_7bit_C_cir10,19.152,112.735,804
Gaussian_Config4_Approx_100_10_7bit_A_cir19,19.494,59.171,827
Gaussian_Config4_Approx_100_7bit_B_cir10,19.494,76.359,877
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir2,19.494,82.678,698
Gaussian_Config4_Approx_100_10_7bit_B_cir9,19.494,92.847,938
Gaussian_Config4_Approx_100_7bit_A_cir15,19.836,49.651,797
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir6,19.836,61.311,621
Gaussian_Config4_Approx_100_7bit_C_cir1,19.836,92.325,812
Gaussian_Config4_Approx_10_7bit_C_cir2,19.836,103.889,488
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir10,19.836,103.89,488
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir13,19.836,113.543,610
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir15,20.178,50.491,744
Gaussian_Config4_Approx_10_7bit_A_cir2,20.178,53.476,800
Gaussian_Config4_Approx_10_7bit_A_cir9,20.178,58.991,825
Gaussian_Config4_Approx_100_10_7bit_A_cir11,20.178,61.942,802
Gaussian_Config4_Approx_100_10_7bit_A_cir12,20.178,62.684,811
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir18,20.178,72.254,632
Gaussian_Config4_Approx_10_7bit_B_cir18,20.178,76.12,792
Gaussian_Config4_Approx_10_7bit_C_cir10,20.178,95.88,615
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir3,20.178,110.039,546
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir4,20.178,148.749,472
Gaussian_Config4_Approx_10_7bit_A_cir10,20.178,148.751,472
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir3,20.178,165.904,513
Gaussian_Config4_Approx_100_10_7bit_B_cir5,20.52,59.036,825
Gaussian_Config4_Approx_10_7bit_B_cir15,20.52,59.238,913
Gaussian_Config4_Approx_10_7bit_A_cir7,20.52,62.03,650
Gaussian_Config4_Approx_100_10_7bit_C_cir6,20.52,66.823,767
Gaussian_Config4_Approx_100_10_7bit_A_cir14,20.52,88.455,718
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir9,20.862,60.207,724
Gaussian_Config4_Approx_10_7bit_A_cir12,21.204,97.326,837
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir15,21.204,114.79,682
Gaussian_Config4_Approx_10_7bit_B_cir0,21.204,141.777,933
Gaussian_Config4_Approx_10_7bit_C_cir15,21.546,119.496,660
Gaussian_Config4_Approx_100_10_7bit_B_cir19,21.546,126.038,746
Gaussian_Config4_Approx_100_10_7bit_A_cir6,21.546,203.958,721
Gaussian_Config4_Approx_100_10_7bit_C_cir9,21.888,126.618,611
Gaussian_Config4_Approx_10_7bit_A_cir15,21.888,188.283,621
Gaussian_Config4_Approx_100_10_7bit_A_cir5,22.572,104.53,1011
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir11,22.572,178.731,773
Gaussian_Config4_Approx_10_7bit_B_cir9,22.914,88.655,834
Gaussian_Config4_Approx_100_7bit_A_cir10,22.914,92.477,1148
Gaussian_Config4_Approx_10_7bit_C_cir18,22.914,113.731,842
Gaussian_Config4_Approx_100_10_7bit_A_cir3,23.256,133.156,742
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir8,25.992,229.945,662
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir11,21.546,259.64,753
Gaussian_Config3_Approx_100_7bit_B_cir15,48.222,687.333,1115
Gaussian_Config3_Approx_100_7bit_B_cir18,46.512,553.19,1311
Gaussian_Config3_Approx_100_7bit_A_cir5,46.17,805.508,942
Gaussian_Config3_Approx_100_7bit_B_cir6,46.17,558.24,1150
Gaussian_Config3_Approx_100_7bit_B_cir0,48.564,663.328,1231
Gaussian_Config3_Approx_100_7bit_A_cir16,44.802,673.084,879
Gaussian_Config3_Approx_100_7bit_A_cir3,47.538,759.766,990
Gaussian_Config2_Approx_10_7bit_C_cir6,116.28,2476.96,1710
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir6,17.1,48.882,672
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir1,15.048,101.776,685
Gaussian_Config4_Approx_100_10_7bit_A_cir17,15.39,70.638,806
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir14,15.39,88.919,898
Gaussian_Config4_Approx_10_7bit_B_cir6,15.39,117.966,685
Gaussian_Config4_Approx_100_7bit_A_cir9,15.39,117.967,685
Gaussian_Config4_Approx_10_7bit_A_cir0,15.732,86.21,868
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir4,15.732,118.054,751
Gaussian_Config4_Approx_10_7bit_A_cir4,16.074,69.484,903
Gaussian_Config4_Approx_100_10_7bit_C_cir19,16.074,80.977,857
Gaussian_Config4_Approx_10_7bit_B_cir11,16.074,107.89,845
Gaussian_Config4_Approx_10_7bit_A_cir19,16.416,72.656,977
Gaussian_Config4_Approx_100_10_7bit_B_cir4,16.416,75.494,934
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir18,16.416,76.808,907
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir13,16.416,77.112,1006
Gaussian_Config4_Approx_100_10_7bit_C_cir11,16.416,108.161,916
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir10,16.758,73.022,954
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir0,16.758,91.081,828
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir9,16.758,92.101,752
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir8,16.758,129.742,784
Gaussian_Config4_Approx_100_10_7bit_B_cir15,16.758,156.53,730
Gaussian_Config4_Approx_100_7bit_A_cir16,17.1,71.384,906
Gaussian_Config4_Approx_10_7bit_B_cir13,17.1,81.866,862
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir13,17.1,83.735,873
Gaussian_Config4_Approx_10_7bit_A_cir13,17.1,89.921,1019
Gaussian_Config4_Approx_100_10_7bit_B_cir18,17.1,90.147,897
Gaussian_Config4_Approx_100_10_7bit_B_cir17,17.1,91.64,1073
Gaussian_Config4_Approx_100_10_7bit_B_cir14,17.1,95.287,1028
Gaussian_Config4_Approx_100_10_7bit_A_cir7,17.1,113.957,886
Gaussian_Config4_Approx_10_7bit_A_cir18,17.1,117.293,789
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir8,17.442,82.677,744
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir19,17.442,83.008,781
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir6,17.442,87.221,875
Gaussian_Config4_Approx_100_10_7bit_B_cir11,17.442,91.449,1013
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir12,17.442,132.997,776
Gaussian_Config4_Approx_100_10_7bit_B_cir13,17.442,142.821,730
Gaussian_Config4_Approx_100_10_7bit_B_cir7,17.442,185.176,519
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir16,17.784,70.503,900
Gaussian_Config4_Approx_10_7bit_A_cir8,17.784,73.558,932
Gaussian_Config4_Approx_100_10_7bit_B_cir0,17.784,76.165,939
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir2,17.784,76.937,866
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir17,17.784,78.117,822
Gaussian_Config4_Approx_10_7bit_B_cir19,17.784,84.178,1003
Gaussian_Config4_Approx_100_10_7bit_C_cir13,17.784,87.034,952
Gaussian_Config4_Approx_10_7bit_B_cir14,17.784,104.273,803
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir1,17.784,105.992,925
Gaussian_Config4_Approx_100_10_7bit_A_cir10,17.784,196.17,728
Gaussian_Config4_Approx_10_10_SL_7bit_C_cir19,17.784,213.522,624
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir7,18.126,80.039,789
Gaussian_Config4_Approx_100_10_7bit_B_cir1,18.126,84.555,844
Gaussian_Config4_Approx_100_10_7bit_B_cir3,18.126,87.814,876
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir19,18.126,92.326,1049
Gaussian_Config4_Approx_100_10_7bit_B_cir6,18.126,96.569,874
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir11,18.126,97.952,838
Gaussian_Config4_Approx_10_10_SL_7bit_B_cir17,18.126,104.438,867
Gaussian_Config4_Approx_10_7bit_B_cir1,18.126,147.677,858
Gaussian_Config4_Approx_100_7bit_A_cir2,18.126,174.185,639
Gaussian_Config4_Approx_100_7bit_A_cir18,18.126,224.929,523
Gaussian_Config4_Approx_10_10_SL_7bit_A_cir0,18.126,230.857,647
Gaussian_Config4_Approx_100_10_7bit_A_cir13,18.468,100.43,886
Gaussian_Config4_Approx_10_7bit_B_cir10,18.468,112.214,992
Gaussian_Config4_Approx_100_10_7bit_A_cir18,18.468,133.874,944
Gaussian_Config4_Approx_10_7bit_A_cir5,18.468,155.955,656
Gaussian_Config4_Approx_100_10_7bit_B_cir16,18.81,106.879,985
