Circuit,Area_um_2_,Total_Power_nW_,Delay_ps__Critical_Path
GeLU_Config1_Approx_10_5bit_cir13,20.178,228.625,614
GeLU_Config1_Approx_10_5bit_cir2,19.836,182.396,598
GeLU_Config1_Approx_10_5bit_cir5,19.494,203.766,614
GeLU_Config1_Approx_10_10_SL_5bit_cir11,14.706,197.781,508
GeLU_Config1_Approx_10_10_SL_5bit_cir17,16.074,215.876,445
GeLU_Config1_Approx_10_10_SL_5bit_cir18,22.572,239.909,721
GeLU_Config1_Approx_10_10_SL_5bit_cir16,16.758,177.659,280
GeLU_Config1_Approx_10_10_SL_5bit_cir5,14.364,143.516,404
GeLU_Config1_Approx_10_10_SL_5bit_cir7,16.074,166.857,623
GeLU_Config1_Approx_10_10_SL_5bit_cir12,14.706,154.233,226
GeLU_Config1_Approx_10_5bit_cir0,19.494,181.234,868
GeLU_Config1_Approx_10_10_SL_5bit_cir19,19.836,225.331,774
GeLU_Config1_Approx_10_10_SL_5bit_cir6,17.442,207.174,548
GeLU_Config1_Approx_10_10_SL_5bit_cir10,14.022,185.074,365
GeLU_Config1_Approx_10_5bit_cir1,17.442,233.793,541
